4	180.0	0.5	40	179.8	1172200.0	85014.8	153983.0	8789.0	0.1	6464731.8	94.9%	8789.0	0.1%	47460.7	0.7%	97745.0	1.4%	
5	180.0	0.5	40	179.9	1172200.0	85014.8	153983.0	8789.0	0.1	6464731.8	94.9%	8789.0	0.1%	47460.7	0.7%	97745.0	1.4%	
0	10.0	0.5	60	227.7	1155774.7	70787.8	152243.7	7296.0	0.8	409597.2	72.2%	7343.0	1.3%	47140.7	8.3%	97587.0	17.2%	
1	10.0	0.5	60	394.5	1160849.7	75913.9	151387.0	6526.0	0.7	412000.2	72.6%	6573.0	1.2%	47140.7	8.3%	97591.0	17.2%	
2	10.0	0.5	60	538.5	1146469.7	61533.9	152716.4	7822.3	0.8	408023.2	71.9%	6408.0	1.1%	47140.7	8.3%	97591.0	17.2%	
3	10.0	0.5	60	398.3	1161574.7	75678.8	151618.2	6532.2	0.7	405752.3	71.5%	6681.0	1.2%	47140.7	8.3%	97672.0	17.2%	
4	10.0	0.5	60	769.8	1148209.7	63273.9	152656.4	7760.2	0.8	408237.2	71.9%	6255.6	1.1%	47140.7	8.3%	97591.0	17.2%	
5	10.0	0.5	60	775.4	1148390.7	63454.9	152806.5	7910.3	0.8	408223.2	71.9%	6435.2	1.1%	47140.7	8.3%	97591.0	17.2%	
0	60.0	0.5	60	481.3	1134833.1	50820.9	150140.0	5312.0	0.1	3046050.8	89.4%	5359.0	0.2%	47364.5	1.4%	97486.0	2.9%	
1	60.0	0.5	60	538.7	1134985.1	50972.9	150014.0	5186.0	0.1	3044988.2	89.4%	5233.0	0.2%	47364.5	1.4%	97486.0	2.9%	
2	60.0	0.5	60	541.4	1134692.1	50679.9	150240.0	5412.0	0.1	3022962.6	88.8%	5337.0	0.2%	47364.5	1.4%	97486.0	2.9%	
3	60.0	0.5	60	543.6	1134985.1	50972.9	150014.0	5186.0	0.1	3044988.2	89.4%	5233.0	0.2%	47364.5	1.4%	97486.0	2.9%	
4	60.0	0.5	60	609.3	1134762.1	50749.9	150240.0	5412.0	0.1	3021924.7	88.7%	5337.0	0.2%	47364.5	1.4%	97486.0	2.9%	
5	60.0	0.5	60	610.1	1134762.1	50749.9	150240.0	5412.0	0.1	3021924.7	88.7%	5337.0	0.2%	47364.5	1.4%	97486.0	2.9%	
0	180.0	0.5	60	532.2	1135929.1	48743.9	150326.5	5170.0	0.0	9141598.3	89.5%	5170.0	0.1%	47410.2	0.5%	97745.0	1.0%	
1	180.0	0.5	60	550.1	1135802.1	48616.9	150280.9	5124.4	0.0	9169597.6	89.7%	5124.4	0.1%	47410.2	0.5%	97745.0	1.0%	
2	180.0	0.5	60	554.4	1135761.1	48575.9	150340.9	5184.4	0.0	9169611.6	89.7%	5167.0	0.1%	47410.2	0.5%	97745.0	1.0%	
3	180.0	0.5	60	551.3	1135802.1	48616.9	150280.9	5124.4	0.0	9169597.6	89.7%	5124.4	0.1%	47410.2	0.5%	97745.0	1.0%	
4	180.0	0.5	60	570.1	1135761.1	48575.9	150340.9	5184.4	0.0	9169611.6	89.7%	5167.0	0.1%	47410.2	0.5%	97745.0	1.0%	
5	180.0	0.5	60	556.3	1135761.1	48575.9	150340.9	5184.4	0.0	9169611.6	89.7%	5167.0	0.1%	47410.2	0.5%	97745.0	1.0%	
0	10.0	1.0	20	10.8	1351079.8	436922.6	194811.0	61376.9	6.5	17594.3	9.3%	40711.0	21.5%	46903.6	24.8%	83744.0	44.3%	
1	10.0	1.0	20	105.2	1424134.3	511195.1	179661.2	48151.8	5.1	19481.7	10.3%	31529.1	16.7%	47185.4	24.9%	83634.0	44.2%	
2	10.0	1.0	20	125.0	1167976.7	257573.5	176773.8	46417.8	4.9	34025.1	18.0%	24504.0	13.0%	47173.0	24.9%	83394.0	44.1%	
3	10.0	1.0	20	134.0	1406873.2	491498.0	186509.5	54310.7	5.7	18874.0	10.0%	37782.2	20.0%	47026.1	24.9%	83855.0	44.3%	
4	10.0	1.0	20	302.2	1258868.9	345588.7	182897.2	51264.7	5.4	31924.3	16.9%	23702.3	12.5%	47125.5	24.9%	83682.0	44.2%	
5	10.0	1.0	20	295.5	1239393.5	328090.3	179184.4	48840.1	5.2	34058.6	18.0%	24327.4	12.9%	47126.2	24.9%	83479.0	44.1%	
0	60.0	1.0	20	38.3	1099552.9	182174.7	149104.8	17993.0	0.3	936096.9	82.5%	17994.0	1.6%	47325.4	4.2%	84026.0	7.4%	
1	60.0	1.0	20	60.1	1107492.0	190113.8	148821.0	17689.2	0.3	956600.2	84.3%	17728.2	1.6%	47325.4	4.2%	84026.0	7.4%	
